sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass3_00121,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8977,0.4891,0.3975,0.0,39.0,9.05,2,image+text
synth_no_pass3_00122,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5754,0.3048,0.2595,0.0,44.0,9.05,2,image+text
synth_no_pass3_00123,no_pass3,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.4388,0.2139,0.2145,0.0,46.5,9.05,2,image+text
synth_no_pass3_00124,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6148,0.3021,0.3023,0.0,46.5,9.05,2,image+text
synth_no_pass3_00125,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.9067,0.4974,0.3987,0.0,46.5,9.05,2,image+text
synth_no_pass3_00126,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9678,0.4425,0.514,0.0,38.5,9.05,2,image+text
synth_no_pass3_00127,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4839,0.2594,0.2138,0.0,42.0,9.05,2,image+text
synth_no_pass3_00128,no_pass3,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,a blue background,0.5351,0.3087,0.2158,0.0,46.0,9.05,2,image+text
synth_no_pass3_00129,no_pass3,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4898,0.2597,0.2193,0.0,45.0,9.05,2,image+text
synth_no_pass3_00130,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4826,0.2589,0.213,0.0,44.0,9.05,2,image+text
synth_no_pass3_00131,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.484,0.3066,0.167,0.0,42.5,9.05,2,image+text
synth_no_pass3_00132,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5739,0.3022,0.2611,0.0,43.5,9.05,2,image+text
synth_no_pass3_00133,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4786,0.3024,0.1661,0.0,43.0,9.05,2,image+text
synth_no_pass3_00134,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5761,0.3047,0.26,0.0,42.5,9.05,2,image+text
synth_no_pass3_00135,no_pass3,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,0.6,0.6667,True,1,a large rectangle,pink,a large rectangle,0.5279,0.3054,0.212,0.0,46.5,9.05,2,image+text
synth_no_pass3_00136,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7061,0.3925,0.3031,0.0,47.5,9.05,2,image+text
synth_no_pass3_00137,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4384,0.2147,0.213,0.0,47.5,9.05,2,image+text
synth_no_pass3_00138,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4423,0.2118,0.2195,0.0,46.5,9.05,2,image+text
synth_no_pass3_00139,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.991,0.4903,0.4899,0.0,42.0,9.05,2,image+text
synth_no_pass3_00140,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.563,0.3407,0.2112,0.0,36.5,9.05,2,image+text
synth_no_pass3_00141,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7253,0.4019,0.3124,0.0,40.5,9.05,2,image+text
synth_no_pass3_00142,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6237,0.3064,0.3064,0.0,46.5,9.05,2,image+text
synth_no_pass3_00143,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5277,0.3044,0.2127,0.0,47.0,9.05,2,image+text
synth_no_pass3_00144,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4395,0.2113,0.218,0.0,46.5,9.05,2,image+text
synth_no_pass3_00145,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,1.0114,0.5105,0.4885,0.0,42.0,9.05,2,image+text
synth_no_pass3_00146,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4809,0.3033,0.167,0.0,41.5,9.05,2,image+text
synth_no_pass3_00147,no_pass3,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.8227,0.414,0.3979,0.0,46.5,9.05,2,image+text
synth_no_pass3_00148,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7147,0.3978,0.3054,0.0,47.5,9.05,2,image+text
synth_no_pass3_00149,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5529,0.3065,0.236,0.0,47.0,9.05,2,image+text
synth_no_pass3_00150,no_pass3,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5285,0.3042,0.2137,0.0,47.0,9.05,2,image+text
synth_no_pass3_00151,no_pass3,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.483,0.2596,0.2129,0.0,45.0,9.05,2,image+text
synth_no_pass3_00152,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9405,0.4873,0.442,0.0,45.0,9.05,2,image+text
synth_no_pass3_00153,no_pass3,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,a red circle,0.5914,0.3046,0.2763,0.0,45.5,9.05,2,image+text
synth_no_pass3_00154,no_pass3,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5272,0.2577,0.2591,0.0,42.5,9.05,2,image+text
synth_no_pass3_00155,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4796,0.257,0.2124,0.0,46.0,9.05,2,image+text
synth_no_pass3_00156,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9908,0.4977,0.4815,0.0,43.0,9.05,2,image+text
synth_no_pass3_00157,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7024,0.3468,0.3451,0.0,43.0,9.05,2,image+text
synth_no_pass3_00158,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7279,0.3981,0.3195,0.0,46.5,9.05,2,image+text
synth_no_pass3_00159,no_pass3,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4821,0.2579,0.2138,0.0,44.0,9.05,2,image+text
synth_no_pass3_00160,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.725,0.367,0.3467,0.0,44.5,9.05,2,image+text
synth_no_pass3_00161,no_pass3,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6609,0.3265,0.3241,0.0,43.5,9.05,2,image+text
synth_no_pass3_00162,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9464,0.4907,0.4447,0.0,40.0,9.05,2,image+text
synth_no_pass3_00163,no_pass3,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5199,0.2539,0.2555,0.0,41.0,9.05,2,image+text
synth_no_pass3_00164,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9469,0.4964,0.4399,0.0,44.0,9.05,2,image+text
synth_no_pass3_00165,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4317,0.2107,0.2104,0.0,46.5,9.05,2,image+text
synth_no_pass3_00166,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4758,0.2546,0.2108,0.0,47.5,9.05,2,image+text
synth_no_pass3_00167,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4379,0.2124,0.2152,0.0,46.5,9.05,2,image+text
synth_no_pass3_00168,no_pass3,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.5335,0.2604,0.2619,0.0,44.5,9.05,2,image+text
synth_no_pass3_00169,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4841,0.2626,0.2105,0.0,44.0,9.05,2,image+text
synth_no_pass3_00170,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5208,0.2998,0.2101,0.0,44.5,9.05,2,image+text
synth_no_pass3_00171,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7107,0.4898,0.2103,0.0,43.5,9.05,2,image+text
synth_no_pass3_00172,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4756,0.2548,0.21,0.0,43.0,9.05,2,image+text
synth_no_pass3_00173,no_pass3,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4834,0.2601,0.213,0.0,44.0,9.05,2,image+text
synth_no_pass3_00174,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9442,0.4424,0.491,0.0,39.5,9.05,2,image+text
synth_no_pass3_00175,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8955,0.4859,0.3991,0.0,42.0,9.05,2,image+text
synth_no_pass3_00176,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7009,0.3442,0.3457,0.0,46.0,9.05,2,image+text
synth_no_pass3_00177,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.45,0.2276,0.212,0.0,44.5,9.05,2,image+text
synth_no_pass3_00178,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5283,0.3046,0.2131,0.0,45.0,9.05,2,image+text
synth_no_pass3_00179,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4805,0.2592,0.211,0.0,44.0,9.05,2,image+text
synth_no_pass3_00180,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7321,0.37,0.3509,0.0,46.0,9.05,2,image+text
synth_no_pass3_00181,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5757,0.3049,0.2603,0.0,40.0,9.05,2,image+text
synth_no_pass3_00182,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.72,0.3501,0.3595,0.0,46.0,9.05,2,image+text
synth_no_pass3_00183,no_pass3,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.4458,0.2138,0.2216,0.0,45.0,9.05,2,image+text
synth_no_pass3_00184,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5257,0.3028,0.2126,0.0,43.5,9.05,2,image+text
synth_no_pass3_00185,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4853,0.2592,0.2154,0.0,44.0,9.05,2,image+text
synth_no_pass3_00186,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7211,0.3533,0.3571,0.0,46.0,9.05,2,image+text
synth_no_pass3_00187,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7207,0.3554,0.3546,0.0,44.0,9.05,2,image+text
synth_no_pass3_00188,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9988,0.4936,0.494,0.0,45.0,9.05,2,image+text
synth_no_pass3_00189,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5316,0.3062,0.2146,0.0,47.0,9.05,2,image+text
synth_no_pass3_00190,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5388,0.3102,0.2178,0.0,42.5,9.05,2,image+text
synth_no_pass3_00191,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,1.004,0.497,0.4962,0.0,38.5,9.05,2,image+text
synth_no_pass3_00192,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8535,0.4836,0.3591,0.0,42.5,9.05,2,image+text
